family,rate,system,label,seed,goodput_ttft10_tpot100,goodput_ttft10_tpot150,goodput_ttft10_tpot50,goodput_ttft3_tpot100,goodput_ttft3_tpot150,goodput_ttft3_tpot50,goodput_ttft5_tpot100,goodput_ttft5_tpot150,goodput_ttft5_tpot50,goodput_turn10,goodput_turn30,goodput_turn60,output_tokens_per_s,pass_ttft10_tpot100,pass_ttft10_tpot150,pass_ttft10_tpot50,pass_ttft3_tpot100,pass_ttft3_tpot150,pass_ttft3_tpot50,pass_ttft5_tpot100,pass_ttft5_tpot150,pass_ttft5_tpot50,pass_turn10,pass_turn30,pass_turn60,resume_ttft_p50_s,resume_ttft_p99_s,tpot_p50_ms,tpot_p99_ms,turn_latency_mean_s,turn_latency_p50_s,turn_latency_p99_s
codex,0.0165,hbf_tp4x2,GPU+2xHBF hybrid (1:2),110,1452.33,1713.72,885.892,1204.5,1444.96,667.624,1295.39,1541.33,747.054,233.426,693.117,1079.59,2094.92,0.717686,0.837199,0.445805,0.607054,0.718548,0.35216,0.648702,0.763818,0.386307,0.451237,0.749332,0.88566,0.373695,45.7192,37.8872,231.428,28.976,11.8618,263.737
codex,0.0165,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),101,1233.3,1233.3,1052.69,936.546,936.546,821.322,1067.4,1067.4,924.332,342.845,813.048,1181.68,1824.23,0.741244,0.741244,0.6017,0.593845,0.593845,0.500693,0.656316,0.656316,0.545606,0.511321,0.797985,0.941965,1.35839,44.9164,23.8502,77.9491,20.4684,9.56915,171.425
codex,0.0165,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),102,1360.4,1360.4,998.781,1083.33,1083.33,830.507,1202.76,1202.76,903.74,346.058,784.462,1104.76,1824.83,0.773279,0.773279,0.550372,0.642117,0.642117,0.4777,0.699335,0.699335,0.512031,0.508607,0.794797,0.923709,1.03335,38.4936,32.8801,88.4767,22.839,9.57932,214.705
codex,0.0165,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),103,1245.43,1245.43,913.168,927.896,927.899,733.36,1046.6,1046.6,809.436,349.224,769.095,1059.47,1661.5,0.795052,0.795154,0.605477,0.627265,0.627367,0.503054,0.70057,0.700672,0.549277,0.539503,0.810731,0.928935,1.25974,42.435,23.9178,89.7788,21.3495,8.49619,200.424
codex,0.0165,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),104,1357.09,1357.09,1040.02,1012.81,1012.81,850.73,1141.48,1141.48,935.535,335.657,768.708,1120.54,1813.53,0.790096,0.790096,0.598856,0.627837,0.627837,0.514538,0.691709,0.691709,0.555149,0.542112,0.815138,0.934346,1.12121,35.0638,26.581,79.8108,20.6191,8.40388,191.778
codex,0.0165,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),105,1251.09,1251.09,1023.08,952.191,952.191,804.384,1071.62,1071.62,901.415,347.914,744.742,1060,1724.17,0.779912,0.779912,0.607605,0.642345,0.642345,0.516225,0.703165,0.703165,0.561517,0.548178,0.811666,0.935795,1.08057,39.3338,24.815,73.6108,20.6552,8.11287,192.544
codex,0.0165,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),106,1324.01,1324.01,976.019,1026.19,1026.19,810.105,1167.59,1167.59,890.669,366.317,807.558,1149.62,1724.23,0.80042,0.80042,0.579545,0.644767,0.644767,0.492265,0.713904,0.713904,0.530749,0.546696,0.822956,0.942991,1.08837,38.0571,23.4618,78.8761,19.6353,8.28428,178.705
codex,0.0165,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),107,1348.04,1348.04,986.176,1038.4,1038.4,781.608,1182.34,1182.34,875.656,331.08,745.724,1097.17,1799.19,0.787685,0.787685,0.583718,0.637337,0.637337,0.492782,0.708828,0.708828,0.53609,0.524993,0.786998,0.927035,1.17444,40.8187,27.4349,91.1097,22.7561,9.0262,221.265
codex,0.0165,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),108,1268.66,1268.66,993.425,959.708,959.708,789.975,1077.22,1077.22,869.359,333.506,771.526,1151.86,1743.34,0.761644,0.761644,0.574378,0.618746,0.618746,0.493422,0.673389,0.673389,0.526265,0.518871,0.812446,0.94238,1.10002,36.6631,26.8592,78.5845,19.8181,9.1286,167.728
codex,0.0165,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),109,1276.38,1276.38,1026.74,968.192,968.192,829.287,1081.89,1081.89,901.248,391.611,807.775,1135.59,1753.69,0.800981,0.800981,0.648014,0.661791,0.661791,0.566575,0.716618,0.716618,0.60168,0.585354,0.824384,0.945079,0.792766,36.7747,19.0397,80.036,18.7422,6.47215,172.505
codex,0.0165,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),110,1337.93,1337.93,962.524,1009.99,1009.99,754.709,1154.59,1154.59,849.134,336.89,795.06,1137.83,1728.97,0.802637,0.802637,0.578418,0.628613,0.628613,0.472949,0.704395,0.704395,0.520801,0.521289,0.821582,0.938477,1.18905,37.3526,24.2599,83.6551,20.3638,9.19705,173.899
