prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,16,16,4096,187.381
16,16,16,8192,371.787
16,16,16,16384,736.226
16,16,32,16,16.64
16,16,32,32,16.7357
16,16,32,64,17.2267
16,16,32,128,24.064
16,16,32,256,32.469
16,16,32,512,49.2697
16,16,32,1024,83.371
16,16,32,2048,149.068
16,16,32,4096,290.219
16,16,32,8192,579.788
16,16,32,16384,1133.75
16,16,64,16,28.9493
16,16,64,32,29.2907
16,16,64,64,29.9307
16,16,64,128,46.2827
16,16,64,256,64.0533
16,16,64,512,98.881
16,16,64,1024,171.265
16,16,64,2048,319.595
16,16,64,4096,750.702
16,16,64,8192,1502.11
16,16,64,16384,2972.69
16,16,128,16,52.939
16,16,128,32,53.4507
16,16,128,64,55.669
16,16,128,128,84.726
16,16,128,256,126.198
16,16,128,512,206.124
16,16,128,1024,355.596
16,16,128,2048,789.859
16,16,128,4096,2172.17
16,16,128,8192,4289.65
16,16,128,16384,9683.98
16,32,0,0,8.20233
16,32,1,16,8.18133
16,32,1,32,8.29867
16,32,1,64,8.267
16,32,1,128,9.83467
16,32,1,256,12.3307
16,32,1,512,17.3653
16,32,1,1024,28.2243
16,32,1,2048,50.6667
16,32,1,4096,95.2957
16,32,1,8192,185.963
16,32,1,16384,366.593
16,32,2,16,8.15
16,32,2,32,8.07467
16,32,2,64,8.23533
16,32,2,128,9.84533
16,32,2,256,12.5017
16,32,2,512,17.472
16,32,2,1024,28.2883
16,32,2,2048,50.454
16,32,2,4096,95.9147
16,32,2,8192,185.366
16,32,2,16384,364.374
16,32,4,16,7.92567
16,32,4,32,7.98967
16,32,4,64,8
16,32,4,128,9.771
16,32,4,256,12.341
16,32,4,512,17.4293
16,32,4,1024,28.4267
16,32,4,2048,50.507
16,32,4,4096,95.0507
16,32,4,8192,184.012
16,32,4,16384,363.168
16,32,8,16,8.011
16,32,8,32,8.064
16,32,8,64,8.181
16,32,8,128,10.005
16,32,8,256,12.7253
16,32,8,512,17.803
16,32,8,1024,29.3443
16,32,8,2048,51.85
16,32,8,4096,96.6187
16,32,8,8192,188.022
16,32,8,16384,366.806
16,32,16,16,12.352
16,32,16,32,12.3417
16,32,16,64,12.7147
16,32,16,128,16.6503
16,32,16,256,22.0163
16,32,16,512,32.9497
16,32,16,1024,55.456
16,32,16,2048,99.6163
16,32,16,4096,187.872
16,32,16,8192,371.702
16,32,16,16384,734.926
16,32,32,16,16.6933
16,32,32,32,16.7787
16,32,32,64,17.184
16,32,32,128,24.0633
16,32,32,256,32.3947
16,32,32,512,49.0557
16,32,32,1024,83.179
16,32,32,2048,149.781
16,32,32,4096,290.561
16,32,32,8192,580.556
16,32,32,16384,1134.49
16,32,64,16,28.9493
16,32,64,32,29.152
16,32,64,64,29.995
16,32,64,128,44.4483
16,32,64,256,61.483
16,32,64,512,94.987
16,32,64,1024,165.558
16,32,64,2048,308.651
